,NDC,Storage_Condition,Reason,Status,created_date,GUID,execution_time,prompt_id,error_msg,response_status_code,batch_id,img_loc,ProprietaryName,DocID,SetID,S3Key,NDC11
52,13107-0156-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,27dbe720-6e2c-45a6-9fc1-637fac55ef12,8.55161428451538,prompt 1,,,11172023,SPL Files/2022/07/27/e1ea4019-bb66-403c-a3d5-6ae056a59116/paroxetine-fig6.jpg,Paroxetine,06eb2db0-3cf4-45b5-a1e1-c323f55833bf,e1ea4019-bb66-403c-a3d5-6ae056a59116,SPL Files/2022/07/27/e1ea4019-bb66-403c-a3d5-6ae056a59116/06eb2db0-3cf4-45b5-a1e1-c323f55833bf.xml,13107015630
53,13107-0157-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,09b60e45-d305-4de2-927e-83e15de39e48,7.964403390884399,prompt 1,,,11172023,SPL Files/2022/07/27/e1ea4019-bb66-403c-a3d5-6ae056a59116/paroxetine-fig7.jpg,Paroxetine,06eb2db0-3cf4-45b5-a1e1-c323f55833bf,e1ea4019-bb66-403c-a3d5-6ae056a59116,SPL Files/2022/07/27/e1ea4019-bb66-403c-a3d5-6ae056a59116/06eb2db0-3cf4-45b5-a1e1-c323f55833bf.xml,13107015730
90,13533-0618-10,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,6fae599f-cfbb-47e1-ba68-83bac53faaa4,10.458171367645264,prompt 1,,,11172023,SPL Files/2022/11/10/6183eb49-fd6e-4ec2-b41f-8a8dcbd9d4f0/carton.jpg,HYPERRAB S/D,58aefdbd-27e0-46a7-905e-aefb089a92b2,6183eb49-fd6e-4ec2-b41f-8a8dcbd9d4f0,SPL Files/2022/11/10/6183eb49-fd6e-4ec2-b41f-8a8dcbd9d4f0/58aefdbd-27e0-46a7-905e-aefb089a92b2.xml,13533061810
91,13533-0618-11,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,a7b75181-198d-4958-a820-41cff45be79f,6.967392444610596,prompt 1,,,11172023,SPL Files/2022/11/10/6183eb49-fd6e-4ec2-b41f-8a8dcbd9d4f0/vial.jpg,HYPERRAB S/D,58aefdbd-27e0-46a7-905e-aefb089a92b2,6183eb49-fd6e-4ec2-b41f-8a8dcbd9d4f0,SPL Files/2022/11/10/6183eb49-fd6e-4ec2-b41f-8a8dcbd9d4f0/58aefdbd-27e0-46a7-905e-aefb089a92b2.xml,13533061811
139,13668-0333-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,797ae990-bf8b-4bba-b6e3-900b54bc5e34,8.185672760009766,prompt 1,,,11172023,SPL Files/2022/12/08/1510cf89-a2ec-4ed5-80cb-bae84f9ec0a7/1e27a4db6-e797-4c7d-9666-e81552fd42fa-15.jpg,Trazodone Hydrochloride,35d61b31-d37a-4e44-bcff-e1a9be9b76e5,1510cf89-a2ec-4ed5-80cb-bae84f9ec0a7,SPL Files/2022/12/08/1510cf89-a2ec-4ed5-80cb-bae84f9ec0a7/35d61b31-d37a-4e44-bcff-e1a9be9b76e5.xml,13668033301
6,14789-0700-02,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,97653e8b-9b70-4f41-a695-9b1f56d80f9d,6.309939861297607,prompt 1,,,11172023,SPL Files/2022/01/20/ed9e300a-c577-4c78-a806-3a586ab5f1c7/pro0s-0006-02.jpg,Prochlorperazine Edisylate,6abe6979-1fee-47d6-a8c1-0943adcd2b10,ed9e300a-c577-4c78-a806-3a586ab5f1c7,SPL Files/2022/01/20/ed9e300a-c577-4c78-a806-3a586ab5f1c7/6abe6979-1fee-47d6-a8c1-0943adcd2b10.xml,14789070002
7,14789-0700-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,5177d649-3e61-4d1b-b67d-40a22667c806,5.121105432510376,prompt 1,,,11172023,SPL Files/2022/01/20/ed9e300a-c577-4c78-a806-3a586ab5f1c7/pro0s-0006-03.jpg,Prochlorperazine Edisylate,6abe6979-1fee-47d6-a8c1-0943adcd2b10,ed9e300a-c577-4c78-a806-3a586ab5f1c7,SPL Files/2022/01/20/ed9e300a-c577-4c78-a806-3a586ab5f1c7/6abe6979-1fee-47d6-a8c1-0943adcd2b10.xml,14789070007
127,16714-0894-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,187fdd11-9603-4199-9e98-da9b7b5d3e09,7.777644872665405,prompt 1,,,11172023,SPL Files/2022/11/30/915636a4-092e-4e2e-9bc0-0d387d996977/c65265e1-a7eb-43ea-890a-00a227570956-02.jpg,Glipizide,c65265e1-a7eb-43ea-890a-00a227570956,915636a4-092e-4e2e-9bc0-0d387d996977,SPL Files/2022/11/30/915636a4-092e-4e2e-9bc0-0d387d996977/c65265e1-a7eb-43ea-890a-00a227570956.xml,16714089401
128,16714-0895-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,02ba05ed-1a32-45a5-a89f-1907abd613f4,7.2685394287109375,prompt 1,,,11172023,SPL Files/2022/11/30/915636a4-092e-4e2e-9bc0-0d387d996977/c65265e1-a7eb-43ea-890a-00a227570956-03.jpg,Glipizide,c65265e1-a7eb-43ea-890a-00a227570956,915636a4-092e-4e2e-9bc0-0d387d996977,SPL Files/2022/11/30/915636a4-092e-4e2e-9bc0-0d387d996977/c65265e1-a7eb-43ea-890a-00a227570956.xml,16714089501
129,16714-0896-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,d7012914-7b7f-42cb-8774-e06439502e46,7.310476541519165,prompt 1,,,11172023,SPL Files/2022/11/30/915636a4-092e-4e2e-9bc0-0d387d996977/c65265e1-a7eb-43ea-890a-00a227570956-04.jpg,Glipizide,c65265e1-a7eb-43ea-890a-00a227570956,915636a4-092e-4e2e-9bc0-0d387d996977,SPL Files/2022/11/30/915636a4-092e-4e2e-9bc0-0d387d996977/c65265e1-a7eb-43ea-890a-00a227570956.xml,16714089601
65,17772-0101-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,cdca1ef0-74f7-4ee0-b3fa-8dac8b5be8ae,7.812445878982544,prompt 1,,,11172023,SPL Files/2022/10/19/2dc7957e-a3e5-46bb-aa66-f3250f872f5e/trokendi-04.jpg,Trokendi XR,eb429877-6e22-11fc-e053-2a95a90a3085,2dc7957e-a3e5-46bb-aa66-f3250f872f5e,SPL Files/2022/10/19/2dc7957e-a3e5-46bb-aa66-f3250f872f5e/eb429877-6e22-11fc-e053-2a95a90a3085.xml,17772010130
66,17772-0102-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,4e976d4f-c129-424e-b64c-24884dc846d6,7.869722366333008,prompt 1,,,11172023,SPL Files/2022/10/19/2dc7957e-a3e5-46bb-aa66-f3250f872f5e/trokendi-05.jpg,Trokendi XR,eb429877-6e22-11fc-e053-2a95a90a3085,2dc7957e-a3e5-46bb-aa66-f3250f872f5e,SPL Files/2022/10/19/2dc7957e-a3e5-46bb-aa66-f3250f872f5e/eb429877-6e22-11fc-e053-2a95a90a3085.xml,17772010230
67,17772-0103-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,ed7911cd-7b4d-4d7f-a76e-0f8e4db43b4c,7.861922740936279,prompt 1,,,11172023,SPL Files/2022/10/19/2dc7957e-a3e5-46bb-aa66-f3250f872f5e/trokendi-06.jpg,Trokendi XR,eb429877-6e22-11fc-e053-2a95a90a3085,2dc7957e-a3e5-46bb-aa66-f3250f872f5e,SPL Files/2022/10/19/2dc7957e-a3e5-46bb-aa66-f3250f872f5e/eb429877-6e22-11fc-e053-2a95a90a3085.xml,17772010330
68,17772-0104-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,d26a82db-1fda-4226-b22b-7600026ff9de,8.305463552474976,prompt 1,,,11172023,SPL Files/2022/10/19/2dc7957e-a3e5-46bb-aa66-f3250f872f5e/trokendi-07.jpg,Trokendi XR,eb429877-6e22-11fc-e053-2a95a90a3085,2dc7957e-a3e5-46bb-aa66-f3250f872f5e,SPL Files/2022/10/19/2dc7957e-a3e5-46bb-aa66-f3250f872f5e/eb429877-6e22-11fc-e053-2a95a90a3085.xml,17772010430
1,24338-0022-03,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,a414ea5d-ddf7-47e4-8ac3-928912c309da,5.831528186798096,prompt 1,,,11172023,SPL Files/2022/01/13/f469fb38-0380-4621-9db3-a4f429126156/evekeo-03.jpg,Evekeo,a8531ec7-eec0-4d64-8f84-46d41f8a5a8e,f469fb38-0380-4621-9db3-a4f429126156,SPL Files/2022/01/13/f469fb38-0380-4621-9db3-a4f429126156/a8531ec7-eec0-4d64-8f84-46d41f8a5a8e.xml,24338002203
2,24338-0026-03,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,df9aabf9-83cc-45bf-a321-30f832bc3ca3,5.513670206069946,prompt 1,,,11172023,SPL Files/2022/01/13/f469fb38-0380-4621-9db3-a4f429126156/evekeo-05.jpg,Evekeo,a8531ec7-eec0-4d64-8f84-46d41f8a5a8e,f469fb38-0380-4621-9db3-a4f429126156,SPL Files/2022/01/13/f469fb38-0380-4621-9db3-a4f429126156/a8531ec7-eec0-4d64-8f84-46d41f8a5a8e.xml,24338002603
54,25682-0001-01,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,e43f76d4-4fb4-493e-8044-19cc3f97304b,8.647228240966797,prompt 1,,,11172023,SPL Files/2022/07/28/ebcd67fa-b4d1-4a22-b33d-ee8bf6b9c722/soliris-02.jpg,SOLIRIS,68907414-19b7-43c7-be48-9768bb97d696,ebcd67fa-b4d1-4a22-b33d-ee8bf6b9c722,SPL Files/2022/07/28/ebcd67fa-b4d1-4a22-b33d-ee8bf6b9c722/68907414-19b7-43c7-be48-9768bb97d696.xml,25682000101
89,30142-0561-78,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,19167323-ac6e-496d-8232-dc4fee01226e,7.955519676208496,prompt 1,,,11172023,SPL Files/2022/11/07/8fb19444-f0e0-4d26-81e8-6a4b835056d8/484 45 acetaminophen image 1.jpg,Acetaminophen,167af0f8-7d0e-44ba-ae99-27c690b98a63,8fb19444-f0e0-4d26-81e8-6a4b835056d8,SPL Files/2022/11/07/8fb19444-f0e0-4d26-81e8-6a4b835056d8/167af0f8-7d0e-44ba-ae99-27c690b98a63.xml,30142056178
120,33342-0178-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,f43ac08b-17c3-42c2-a05b-e945fa1b5b9d,8.237249612808228,prompt 1,,,11172023,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/olmesartan-medoxomil-5mg-30-tablet.jpg,Olmesartan medoxomil,c9d7d145-3702-4b5c-9808-c9a52636858d,24e308cc-7cec-4054-9627-66f743ed71b0,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/c9d7d145-3702-4b5c-9808-c9a52636858d.xml,33342017807
116,33342-0179-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,d75a2814-a647-4ad4-8cce-4bbe5ce6ebca,7.822293519973755,prompt 1,,,11172023,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/olmesartan-medoxomil-20mg-30-tablet.jpg,Olmesartan medoxomil,c9d7d145-3702-4b5c-9808-c9a52636858d,24e308cc-7cec-4054-9627-66f743ed71b0,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/c9d7d145-3702-4b5c-9808-c9a52636858d.xml,33342017907
117,33342-0179-10,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,e6d0e369-5caf-4ccc-8dc2-6cbe560f0497,8.202775478363037,prompt 1,,,11172023,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/olmesartan-medoxomil-20mg-90-tablet.jpg,Olmesartan medoxomil,c9d7d145-3702-4b5c-9808-c9a52636858d,24e308cc-7cec-4054-9627-66f743ed71b0,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/c9d7d145-3702-4b5c-9808-c9a52636858d.xml,33342017910
118,33342-0180-07,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,c253f81b-7aa0-445a-ace1-9651d65de824,8.85730266571045,prompt 1,,,11172023,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/olmesartan-medoxomil-40mg-30-tablet.jpg,Olmesartan medoxomil,c9d7d145-3702-4b5c-9808-c9a52636858d,24e308cc-7cec-4054-9627-66f743ed71b0,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/c9d7d145-3702-4b5c-9808-c9a52636858d.xml,33342018007
119,33342-0180-10,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,10f8793f-2e97-4f66-97b7-f98d89983221,9.078253984451294,prompt 1,,,11172023,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/olmesartan-medoxomil-40mg-90-tablet.jpg,Olmesartan medoxomil,c9d7d145-3702-4b5c-9808-c9a52636858d,24e308cc-7cec-4054-9627-66f743ed71b0,SPL Files/2022/11/22/24e308cc-7cec-4054-9627-66f743ed71b0/c9d7d145-3702-4b5c-9808-c9a52636858d.xml,33342018010
5,42291-0633-50,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,d99fbfc5-fbaa-46d5-8153-283181958bf5,5.443278789520264,prompt 1,,,11172023,SPL Files/2022/01/14/94471401-a516-0fe7-ec9c-447dd2bee972/Label_5mg 500ct 2018-05-21.jpg,Oxybutynin Chloride Extended Release,d57e53ae-531f-964e-e053-2a95a90a2e0f,94471401-a516-0fe7-ec9c-447dd2bee972,SPL Files/2022/01/14/94471401-a516-0fe7-ec9c-447dd2bee972/d57e53ae-531f-964e-e053-2a95a90a2e0f.xml,42291063350
3,42291-0634-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,13f162ad-693f-45e1-b9f9-947a6dee14ce,5.114495515823364,prompt 1,,,11172023,SPL Files/2022/01/14/94471401-a516-0fe7-ec9c-447dd2bee972/Label_10mg 100ct 2018-05-23.jpg,Oxybutynin Chloride Extended Release,d57e53ae-531f-964e-e053-2a95a90a2e0f,94471401-a516-0fe7-ec9c-447dd2bee972,SPL Files/2022/01/14/94471401-a516-0fe7-ec9c-447dd2bee972/d57e53ae-531f-964e-e053-2a95a90a2e0f.xml,42291063401
4,42291-0635-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,140c509a-9fc9-45ac-b51c-7e72d8524504,5.12380051612854,prompt 1,,,11172023,SPL Files/2022/01/14/94471401-a516-0fe7-ec9c-447dd2bee972/Label_15mg 100ct 2018-05-21.jpg,Oxybutynin Chloride Extended Release,d57e53ae-531f-964e-e053-2a95a90a2e0f,94471401-a516-0fe7-ec9c-447dd2bee972,SPL Files/2022/01/14/94471401-a516-0fe7-ec9c-447dd2bee972/d57e53ae-531f-964e-e053-2a95a90a2e0f.xml,42291063501
18,43547-0268-10,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,ab9c043b-3139-4e25-9715-602ef82b7d64,6.505965948104858,prompt 1,,,11172023,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/image-01.jpg,ropinirole hydrochloride,dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f,7734ef0b-584f-42dd-a8b5-adbdf4e4df93,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f.xml,43547026810
13,43547-0269-10,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,41241bce-37b5-4e09-9f8c-4392e490b83d,6.135175466537476,prompt 1,,,11172023,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/fbcd8ab4-a623-4034-bba8-b6554bfde4b2-03.jpg,ropinirole hydrochloride,dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f,7734ef0b-584f-42dd-a8b5-adbdf4e4df93,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f.xml,43547026910
14,43547-0270-10,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,411cfadf-b2dd-404a-ac5d-2d4f97b2696f,6.33126425743103,prompt 1,,,11172023,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/fbcd8ab4-a623-4034-bba8-b6554bfde4b2-04.jpg,ropinirole hydrochloride,dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f,7734ef0b-584f-42dd-a8b5-adbdf4e4df93,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f.xml,43547027010
15,43547-0271-10,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,3b7c964f-a464-4ce3-a21d-6acbf2980519,6.255512952804565,prompt 1,,,11172023,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/fbcd8ab4-a623-4034-bba8-b6554bfde4b2-05.jpg,ropinirole hydrochloride,dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f,7734ef0b-584f-42dd-a8b5-adbdf4e4df93,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f.xml,43547027110
16,43547-0272-10,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,6950e801-8e38-41b3-a7e6-da3f2ef39594,6.122507810592651,prompt 1,,,11172023,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/fbcd8ab4-a623-4034-bba8-b6554bfde4b2-06.jpg,ropinirole hydrochloride,dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f,7734ef0b-584f-42dd-a8b5-adbdf4e4df93,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f.xml,43547027210
17,43547-0274-10,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,c78c3c6f-d0d7-46ed-ba9f-4b7efef99338,6.11221170425415,prompt 1,,,11172023,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/fbcd8ab4-a623-4034-bba8-b6554bfde4b2-08.jpg,ropinirole hydrochloride,dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f,7734ef0b-584f-42dd-a8b5-adbdf4e4df93,SPL Files/2022/03/22/7734ef0b-584f-42dd-a8b5-adbdf4e4df93/dbaf433c-9f03-4f89-bf32-6fbfc3d61f2f.xml,43547027410
152,45963-0565-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,99145bb0-688e-470d-8cd4-332761b40b11,5.349512100219727,prompt 1,,,11172023,SPL Files/2022/12/13/00680bea-d2fb-4362-ba67-e866b732e9ed/image-12.jpg,Ezetimibe and Simvastatin,ea5eedea-08bf-4180-8119-ed74e6365fae,00680bea-d2fb-4362-ba67-e866b732e9ed,SPL Files/2022/12/13/00680bea-d2fb-4362-ba67-e866b732e9ed/ea5eedea-08bf-4180-8119-ed74e6365fae.xml,45963056530
153,45963-0566-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,6140ce7e-d9da-4a1b-b86d-91ae3502e3c4,5.372366666793823,prompt 1,,,11172023,SPL Files/2022/12/13/00680bea-d2fb-4362-ba67-e866b732e9ed/image-13.jpg,Ezetimibe and Simvastatin,ea5eedea-08bf-4180-8119-ed74e6365fae,00680bea-d2fb-4362-ba67-e866b732e9ed,SPL Files/2022/12/13/00680bea-d2fb-4362-ba67-e866b732e9ed/ea5eedea-08bf-4180-8119-ed74e6365fae.xml,45963056630
154,45963-0567-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,880815c5-d98f-4642-b338-04ecedbb4c1c,5.713964223861694,prompt 1,,,11172023,SPL Files/2022/12/13/00680bea-d2fb-4362-ba67-e866b732e9ed/image-14.jpg,Ezetimibe and Simvastatin,ea5eedea-08bf-4180-8119-ed74e6365fae,00680bea-d2fb-4362-ba67-e866b732e9ed,SPL Files/2022/12/13/00680bea-d2fb-4362-ba67-e866b732e9ed/ea5eedea-08bf-4180-8119-ed74e6365fae.xml,45963056730
155,45963-0568-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,a29a394f-710d-46a2-ae6b-3bd27834408b,7.062721014022827,prompt 1,,,11172023,SPL Files/2022/12/13/00680bea-d2fb-4362-ba67-e866b732e9ed/image-15.jpg,Ezetimibe and Simvastatin,ea5eedea-08bf-4180-8119-ed74e6365fae,00680bea-d2fb-4362-ba67-e866b732e9ed,SPL Files/2022/12/13/00680bea-d2fb-4362-ba67-e866b732e9ed/ea5eedea-08bf-4180-8119-ed74e6365fae.xml,45963056830
71,49884-0549-02,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,7b6de824-f575-482a-b6ae-90fb1201001f,7.517738342285156,prompt 1,,,11172023,SPL Files/2022/10/31/0262e192-94f4-423d-a58e-bb374dc106fe/zafirlukast-tablets-3.jpg,Zafirlukast,8599c60a-49fc-47f3-b49c-2b089f79b202,0262e192-94f4-423d-a58e-bb374dc106fe,SPL Files/2022/10/31/0262e192-94f4-423d-a58e-bb374dc106fe/8599c60a-49fc-47f3-b49c-2b089f79b202.xml,49884054902
131,50242-0108-01,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,0738dee4-2d3c-488e-b31a-3d95234313c1,7.853020429611206,prompt 1,,,11172023,SPL Files/2022/12/02/3e5b7e82-f018-4eaf-ae78-d6145a906b20/rituxan-01.jpg,Rituxan Hycela,c37582b9-6667-47fe-90ca-7f9ff3c87ba9,3e5b7e82-f018-4eaf-ae78-d6145a906b20,SPL Files/2022/12/02/3e5b7e82-f018-4eaf-ae78-d6145a906b20/c37582b9-6667-47fe-90ca-7f9ff3c87ba9.xml,50242010801
132,50242-0109-01,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,aa82cd25-832f-4c39-a6fe-045aa9ddbe78,7.752173662185669,prompt 1,,,11172023,SPL Files/2022/12/02/3e5b7e82-f018-4eaf-ae78-d6145a906b20/rituxan-02.jpg,Rituxan Hycela,c37582b9-6667-47fe-90ca-7f9ff3c87ba9,3e5b7e82-f018-4eaf-ae78-d6145a906b20,SPL Files/2022/12/02/3e5b7e82-f018-4eaf-ae78-d6145a906b20/c37582b9-6667-47fe-90ca-7f9ff3c87ba9.xml,50242010901
8,50268-0728-15,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,86bd0b9d-5576-460b-b660-031beabc7235,6.039248704910278,prompt 1,,,11172023,SPL Files/2022/02/03/29df8839-3dfa-0b2b-c5a3-906db6997b3b/Screen Shot 2014-09-23 at 1.10.15 PM.jpg,Sulfamethoxazole and Trimethoprim,a8f9a591-05db-4493-9296-630e9c8c2a70,29df8839-3dfa-0b2b-c5a3-906db6997b3b,SPL Files/2022/02/03/29df8839-3dfa-0b2b-c5a3-906db6997b3b/a8f9a591-05db-4493-9296-630e9c8c2a70.xml,50268072815
26,51862-0471-01,Undetermined,No Storage Information,success,11/17/2023 15:26:29,6f42802a-3e6f-4062-a5ce-e6c9b238ed38,5.343891620635986,prompt 1,,,11172023,SPL Files/2022/05/06/123a7d41-f39f-421d-aa0e-2d36cc312c46/leena-04.jpg,Leena,89e0c754-110c-443b-9a0e-454993b21992,123a7d41-f39f-421d-aa0e-2d36cc312c46,SPL Files/2022/05/06/123a7d41-f39f-421d-aa0e-2d36cc312c46/89e0c754-110c-443b-9a0e-454993b21992.xml,51862047101
27,51862-0471-06,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,17a8f76e-6f40-4de2-b837-bee8ddcb1705,10.50214433670044,prompt 1,,,11172023,SPL Files/2022/05/06/123a7d41-f39f-421d-aa0e-2d36cc312c46/leena-05.jpg,Leena,89e0c754-110c-443b-9a0e-454993b21992,123a7d41-f39f-421d-aa0e-2d36cc312c46,SPL Files/2022/05/06/123a7d41-f39f-421d-aa0e-2d36cc312c46/89e0c754-110c-443b-9a0e-454993b21992.xml,51862047106
9,51862-0510-06,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,8556e822-953c-495b-aec4-6f5054936ada,10.328881978988647,prompt 1,,,11172023,SPL Files/2022/03/09/45293c33-9f32-46c8-a8ec-07a0fb8b7c4f/trivora-06.jpg,Trivora,aac48fc3-0be0-4880-a512-b1331f1bc889,45293c33-9f32-46c8-a8ec-07a0fb8b7c4f,SPL Files/2022/03/09/45293c33-9f32-46c8-a8ec-07a0fb8b7c4f/aac48fc3-0be0-4880-a512-b1331f1bc889.xml,51862051006
46,52652-2001-01,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,c60a665f-1df2-425c-8bf2-3d32d04126ef,6.431952953338623,prompt 1,,,11172023,SPL Files/2022/06/30/aec9984e-34c5-481b-b6bf-9bb5caf1daf8/image-02.jpg,Xatmep,3b7dce90-1119-49cf-80bf-38e07e4d8dc4,aec9984e-34c5-481b-b6bf-9bb5caf1daf8,SPL Files/2022/06/30/aec9984e-34c5-481b-b6bf-9bb5caf1daf8/3b7dce90-1119-49cf-80bf-38e07e4d8dc4.xml,52652200101
59,53746-0669-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,8aa09dc9-5394-42fd-ab36-24169d079581,7.824281930923462,prompt 1,,,11172023,SPL Files/2022/09/26/fe2cd5c0-ee16-4bcb-ad92-3755881dbe79/acebutolol-hcl-capsules-usp---india-4.jpg,Acebutolol Hydrochloride,e46de3ed-21c7-4b25-bc24-93c0c8d03294,fe2cd5c0-ee16-4bcb-ad92-3755881dbe79,SPL Files/2022/09/26/fe2cd5c0-ee16-4bcb-ad92-3755881dbe79/e46de3ed-21c7-4b25-bc24-93c0c8d03294.xml,53746066901
60,53746-0670-01,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,323f0b3e-2207-4a81-8fe4-4bf1e2869720,8.065988063812256,prompt 1,,,11172023,SPL Files/2022/09/26/fe2cd5c0-ee16-4bcb-ad92-3755881dbe79/acebutolol-hcl-capsules-usp---india-5.jpg,Acebutolol Hydrochloride,e46de3ed-21c7-4b25-bc24-93c0c8d03294,fe2cd5c0-ee16-4bcb-ad92-3755881dbe79,SPL Files/2022/09/26/fe2cd5c0-ee16-4bcb-ad92-3755881dbe79/e46de3ed-21c7-4b25-bc24-93c0c8d03294.xml,53746067001
166,55154-9366-05,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,6d3f1100-c89c-461b-97fb-90e15382b178,7.123183965682983,prompt 1,,,11172023,SPL Files/2022/12/28/6758cb38-dec8-468f-94e2-613772e39b9a/66a381ff-a19d-4355-b275-495e6074eb0f-00.jpg,Ketorolac Tromethamine,196fd752-9fbe-4157-be8b-d1e58482efce,6758cb38-dec8-468f-94e2-613772e39b9a,SPL Files/2022/12/28/6758cb38-dec8-468f-94e2-613772e39b9a/196fd752-9fbe-4157-be8b-d1e58482efce.xml,55154936605
24,55700-0584-90,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,2730ef5b-e7ad-425e-b49a-4c4449b5084a,6.401789665222168,prompt 1,,,11172023,SPL Files/2022/04/26/1dd2f7d2-1a82-4493-93e3-11213f7f67b6/New Doc 2018-02-13.jpg,Gabapentin,a6f5d881-28a3-425c-bd69-722555ee5df7,1dd2f7d2-1a82-4493-93e3-11213f7f67b6,SPL Files/2022/04/26/1dd2f7d2-1a82-4493-93e3-11213f7f67b6/a6f5d881-28a3-425c-bd69-722555ee5df7.xml,55700058490
